Fecha,CPI Core,CPI Tradable,CPI Non-Tradable,CPI,CPI Non-Core,CPI Food and Energy,CPI Excluding Food and Energy,CPI Food and Beverages,CPI Excluding Food and Beverages,CPI Core Excluding Food and Beverages,CPI Imported,Wholesale Price Index,Reserve Requirement Rate,Monetary Policy Rate,Circulating Currency Seasonally Adjusted (mill S/),Net International Reserves (mill $),Real Minimum Wage (Index)
2018-08-01,0.21086168001690614,0.14557605109849228,0.19774320573757195,0.17881497614559652,0.11565343479734985,0.16088403250169864,0.1944099940466314,0.1441113835969593,0.20229710697813594,0.23436914537691061,0.2768586711502894,0.19804896414977993,7.14803339785607,2.75,0.0038333095284956986,-0.008585949964636463,-0.0013159386177699073
2018-09-01,0.21122051027960395,0.14803874866826697,0.20750666349718622,0.18598344196696892,0.13619042909338594,0.17190725939866797,0.19822131323529585,0.16090165912562196,0.20292217331089155,0.23528525351827756,0.26424368848982377,0.18069262460986033,6.34055169107964,2.75,0.006459065178887613,-0.03872252177519697,-0.001913148953169741
2018-10-01,0.2096739507856994,0.14812798437474003,0.21408381071241736,0.19025418557109464,0.1519151201007131,0.1791338097511289,0.1999229058476418,0.1708632074130004,0.20331989589211721,0.23403074839885454,0.24729469944908258,0.15997559639302888,7.18418370049188,2.75,0.005239743275940567,0.00950967363352384,-0.0008161686284203773
2018-11-01,0.2064364933860059,0.14613843182904507,0.21719104513657206,0.19154809543919518,0.16213743241099707,0.18280766103823312,0.19915752970914305,0.1750721562785182,0.20262390560485044,0.23089437943941152,0.22706382877027387,0.13996178581529756,6.53294799561028,2.75,0.004072230077408312,0.015301237776106147,-0.0012228827588751656
2018-12-01,0.2020345331155588,0.14224565938991393,0.21588493737496386,0.1893227093106724,0.1641925068502282,0.1811741715071032,0.19642104978639563,0.17229483088224867,0.20075189645536975,0.22639527325446202,0.2038256106096387,0.12170014768399035,7.01332655024873,2.75,0.004472887511606016,0.01235960732146757,-0.001814474403806221
2019-01-01,0.19702035286805042,0.13651872820148633,0.2104406028288123,0.18377747460814114,0.15755942413861765,0.1731864924328928,0.19296689452169372,0.16143867982316057,0.19875147689567652,0.2209946131510987,0.17766885565597185,0.10355780478993677,6.27744761706453,2.75,0.0021035086702259065,0.03756717024101408,-0.0006528963468509508
2019-02-01,0.19318488305635867,0.1312946778399734,0.20274262585866146,0.17696912191431544,0.1446965442526906,0.16069506018530194,0.1909677853115513,0.1450716317387953,0.1982439331482499,0.2164123196358119,0.15522837635134001,0.08542930576132497,6.48504231617692,2.75,0.004563259552434751,0.014017795827178547,-0.001266009725473416
2019-03-01,0.18977417178119446,0.12675070621332712,0.19791609259216258,0.1722533200594958,0.13726320288500662,0.1513832205632149,0.19012969658740353,0.13209041799387275,0.19895172863110086,0.21263284396659726,0.1349106112627191,0.06775203918761473,6.09834066538653,2.75,0.0031082679766720744,-0.002576912132039033,-0.007222971697294245
2019-04-01,0.18636349848258646,0.12255523977540006,0.19418576840802051,0.16836987084845176,0.13231278298519789,0.14350869842285113,0.18960522532243765,0.12027902219072173,0.20026774013114618,0.2090508307665987,0.11604082170292315,0.05057511171196788,7.04134799333517,2.75,0.0011170576918098085,0.028387567164888772,-0.0019968101460041687
2019-05-01,0.1828859587397663,0.11855715465404496,0.19103885692809067,0.1649336852593134,0.12881791195763234,0.13654033432621906,0.18913236121897037,0.10908718508318117,0.20191422495183772,0.2054794844216347,0.09813601334614908,0.03388598695285978,6.65356411401381,2.75,-0.0012295888498078389,0.02200030612635251,-0.0014739624546435959
2019-06-01,0.17934058056671007,0.11467359608739244,0.18814490115436566,0.1617020489962735,0.12605496634911445,0.13007467140066303,0.1886052877961244,0.09818116658609388,0.20370708861521805,0.20185661576339747,0.08085453699170886,0.017611325417421157,6.54277392762007,2.75,0.010471727513074569,0.0030700936013769997,0.0008634636304836185
2019-07-01,0.17575058677388183,0.11087092167157843,0.1852353464089424,0.15849011744716934,0.12342977244659888,0.12375251770310855,0.18798875508427376,0.08733674612775635,0.2054869991790287,0.1981693193281286,0.06398320750944575,0.0017192714343490173,6.54502478868761,2.75,0.0036737955752741414,0.003608317171079234,-0.0020292408415014673
2019-08-01,0.17217622423854198,0.10716940021708656,0.1822059630475022,0.15523795106441854,0.12064874117929605,0.11741440347252396,0.18730871173644048,0.076524142436049,0.20717352275011464,0.19446360074379906,0.04744401282588746,-0.013810596952959832,6.44661220292634,2.5,0.007826441729376521,0.022710589786226754,-0.0006094011403842137
2019-09-01,0.16866791846493404,0.1035738075337286,0.1790861619402698,0.15196599395669938,0.11767693342319394,0.11104733923897953,0.18661453486735477,0.06582581815033606,0.20874495873396595,0.19079701892612652,0.031189319591052443,-0.029030955711425083,5.9355270360731,2.5,0.008477992674739143,-0.005991006166781387,-6.382591179265873e-05
2019-10-01,0.1652535487139235,0.10007371032612601,0.17601098946472124,0.14875701942413944,0.11470833372112609,0.10475746569501497,0.18596897288376943,0.055385262178315776,0.21024243548649363,0.1872041698296921,0.015144226881275306,-0.04402707772488211,6.61778518992192,2.5,0.0038726575993666135,0.001856763925729421,-0.0011060296533825786
2019-11-01,0.16194200823845534,0.09667081751160064,0.17314041682144732,0.1457143376893969,0.11203458689999965,0.09870619876199076,0.185425651379856,0.04536696390964695,0.21172775988094983,0.18370736278079422,-0.0007033777053536902,-0.05881985311898748,6.06995756585694,2.25,0.006119369650974704,-0.01787132644956313,-0.0010879174718196882
2019-12-01,0.15872933632840977,0.09337299656934758,0.17054461175431193,0.14288602134589617,0.10980851103399175,0.09297970192569655,0.18500063580065754,0.03586201593204599,0.2132208333810524,0.18031719132875795,-0.01633630878215338,-0.07340396727124979,6.69965546057374,2.25,0.02959163315487623,0.023138787797097438,-0.002140619529698129
