Fecha,CPI,CPI Tradable,CPI Non-Tradable,CPI Core,CPI Non-Core,CPI Food and Energy,CPI Excluding Food and Energy,CPI Food and Beverages,CPI Excluding Food and Beverages,CPI Core Excluding Food and Beverages,CPI Imported,Wholesale Price Index,Reserve Requirement Rate,Monetary Policy Rate,Circulating Currency Seasonally Adjusted (mill S/),Net International Reserves (mill $),Real Minimum Wage (Index)
2007-12-01,0.4321860458300774,0.4030606258799095,0.4526361927774453,0.3496257574728271,0.5446281928507333,0.6163687880680715,0.1991189192958425,0.6743726272221091,0.2061360046998846,0.1987341438618799,0.6513693256869773,0.6312582513428325,9.73533324087828,5.0,0.0254016880567384,0.0508957036587216,-0.0045106115724907
2008-01-01,0.445384398977672,0.4029463513999719,0.4749879354511848,0.3654985415540305,0.5541747055425823,0.6264342522467595,0.2160457801390799,0.6917951860669332,0.2149378371203744,0.2098723087055106,0.5961135623443684,0.6383375269043517,8.47596538456782,5.25,0.0155756632712142,0.1100798150890245,0.0354367008193141
2008-02-01,0.4542265138589501,0.3957653015539858,0.4948468656490383,0.3797678495830835,0.5556576473440977,0.6284079224205552,0.2333977899149638,0.7017546801731769,0.222267679434672,0.2216193845525208,0.5248274274744144,0.6333114242207925,9.81345929849397,5.25,0.0380669729542109,0.0510459706542603,-0.0089886538357842
2008-03-01,0.458210515375646,0.38193570209843,0.5110754814452044,0.3920071601727022,0.5484669815325787,0.6218395761449964,0.2506142907849139,0.7034450012822583,0.2279151599047698,0.233625988113829,0.4399151267139878,0.6153545889509022,9.05250597360972,5.25,0.0308387866438037,0.0393115829876802,-0.0103110805570345
2008-04-01,0.457016014997713,0.362166055341602,0.5226438826764792,0.4017853187994861,0.5324251514169166,0.6066601309541622,0.26706612242436,0.6963947785671754,0.2317166192610598,0.2454568505494504,0.3444218996165346,0.5842845590921575,12.0038907733631,5.5,0.036038226038904,0.06102573266619,-0.0015398266034775
2008-05-01,0.4505384087821451,0.3373309588297187,0.5287736007274766,0.4087002205173077,0.5078272480850328,0.583242676392049,0.2820591816851908,0.6806369513403372,0.233464925068058,0.2566066348450957,0.2417365708527081,0.5405207780387286,13.5924449287886,5.5,0.0178951801195612,-0.0215017543859649,-0.0036813096849516
2008-06-01,0.4388724947670897,0.3083858527336004,0.528968367891105,0.4124198912147466,0.4753491068948005,0.5523514195021215,0.2948611246512324,0.6567265057920052,0.2328590344137003,0.2665358834367169,0.1353523368967266,0.485025134577656,13.8567399133011,5.75,0.0135769492348891,0.0189047304856708,-0.0076372475046608
2008-07-01,0.4222873128372613,0.2763585091282308,0.5229770351156886,0.4127196120539209,0.4359363741756056,0.5150507333939506,0.3047574394721226,0.6256424711833861,0.2295429947995814,0.2747212244115161,0.0287731110822622,0.4192934334245516,12.6226810811728,6.0,0.0037217464440042,-0.0190044484486738,-0.0055240347281164
2008-08-01,0.4012141371362249,0.2423956518732374,0.5107415807104884,0.4095056180134012,0.3907408525635839,0.4726246522481715,0.3111260774971113,0.5886299284934007,0.2232271991893905,0.2807023909762961,-0.074457481079363,0.3453851621491514,11.4728760740044,6.25,0.0050086178100472,0.0021238125304938,-0.0058701886159464
2008-09-01,0.3762386681270909,0.2078099568362128,0.4923529976586667,0.4028227925121718,0.3410874564739669,0.4265003570212358,0.3135164007150608,0.547023226506085,0.2138351499861138,0.2841172451534093,-0.1707286015308339,0.2659421572165052,10.7876011054917,6.5,0.0175961371730275,-0.0061574591173353,-0.0056400231941106
2008-10-01,0.3480947970913824,0.1740762792945321,0.4680446153449677,0.3928490551769114,0.2884630262513042,0.378181381477919,0.3117167430581301,0.502110350000665,0.2016138051240837,0.2847268769554276,-0.2564411169476109,0.1841542295329827,11.862506253031,6.5,0.003966183227424,-0.0797936718344763,-0.0060939237092303
2008-11-01,0.3176636345286571,0.1427523389808892,0.4382444814893785,0.3798806423647423,0.2345341027917205,0.3292190496461508,0.305786572778629,0.455100225743286,0.1871607019807304,0.2824301598706234,-0.3282187924304501,0.103627417173204,10.084114118979,6.5,0.0066533384088114,-0.0301568909905113,-0.0030807150540065
2008-12-01,0.2859702269096708,0.115328370699868,0.4036706455688779,0.3643142668305169,0.1811696472842413,0.2812236097984454,0.2960372203262238,0.4072016021443443,0.1713469733712674,0.2772645848945568,-0.383215738130695,0.0281258695375489,12.516334174122,6.5,-0.0055607945741247,0.0072973845657087,-0.0035893049192059
2009-01-01,0.2541562622485799,0.0930371938073267,0.365412220226284,0.3466302085556052,0.1304086270703025,0.2358639871451705,0.282973397225487,0.3597434859947611,0.1551556971541217,0.2693949506284624,-0.4194550801783352,-0.0387853316631603,9.83360754732225,6.5,0.0031318931146178,-0.0351968201051416,-0.0010566731362895
2009-02-01,0.223412846494401,0.0766804064488558,0.3249322724266202,0.3273789552966882,0.0843251061457227,0.1948009104865545,0.2672244926701697,0.3142344196794606,0.1394967993608807,0.2591005081163741,-0.4361173602335051,-0.0941152532086998,8.2919723127372,6.25,0.0012479998146333,-0.0227922121071167,0.0007484267356403
2009-03-01,0.1948790297618207,0.0665303105219147,0.2839621469183112,0.3071682560154876,0.0448038340268209,0.1595410159788182,0.2494906575251395,0.2722842231949878,0.1250779720692409,0.2467695024872259,-0.4336669086705142,-0.1357320875210744,8.82837359466158,6.0,0.0002057718016681,0.0515775873793009,-0.0035892617566658
2009-04-01,0.1695394608280639,0.0623515640887257,0.2443142177601945,0.2866431500363495,0.0133159404002121,0.1312698022186387,0.2305100385330496,0.2354077467119135,0.1123803734863057,0.2328944077740676,-0.4137211534493099,-0.1624757166389289,8.8776399503982,5.0,-0.0064444046200691,0.0048498173235473,-0.0001900772514108
